joinkey,length,sex,gear,month,quarter
23g018pw,71,1,61,3,1
23g018pw,75,1,61,3,1
23g018pw,71,2,61,3,1
23g018pw,74,2,61,3,1
23g018pw,82,2,61,3,1
23g018pw,67,9,61,3,1
23g018pw,80,9,61,3,1
23g018pw,65,9,61,3,1
23g018pw,68,9,61,3,1
23g018pw,64,9,61,3,1
23g018pw,59,9,61,3,1
23g018pw,77,9,61,3,1
23g018pw,75,9,61,3,1
23g018pw,78,9,61,3,1
23g018pw,81,9,61,3,1
23g018pw,72,9,61,3,1
23g018pw,67,9,61,3,1
23g018pw,61,9,61,3,1
23g018pw,79,9,61,3,1
23g018pw,76,9,61,3,1
23g018pw,86,9,61,3,1
23g018pw,74,9,61,3,1
23g018pw,81,9,61,3,1
23g018pw,69,9,61,3,1
23g018pw,71,9,61,3,1
23g018pw,80,9,61,3,1
23g018pw,81,9,61,3,1
23g018pw,63,9,61,3,1
23g018pw,66,9,61,3,1
23g018pw,67,9,61,3,1
23g019pw,70,1,61,3,1
23g019pw,63,1,61,3,1
23g019pw,66,2,61,3,1
23g019pw,61,2,61,3,1
23g019pw,67,2,61,3,1
23g019pw,72,2,61,3,1
23g019pw,56,1,61,3,1
23g019pw,53,2,61,3,1
23g019pw,80,1,61,3,1
23g019pw,66,1,61,3,1
23g019pw,47,2,61,3,1
23g019pw,62,1,61,3,1
23g019pw,68,1,61,3,1
23g019pw,69,2,61,3,1
23g019pw,66,2,61,3,1
23g019pw,59,2,61,3,1
23g019pw,67,2,61,3,1
23g019pw,48,1,61,3,1
23g019pw,74,2,61,3,1
23g019pw,73,1,61,3,1
23g019pw,66,2,61,3,1
23g019pw,67,1,61,3,1
23g019pw,45,1,61,3,1
23g019pw,71,2,61,3,1
23g019pw,52,1,61,3,1
23g019pw,68,9,61,3,1
23g019pw,74,9,61,3,1
23g019pw,65,9,61,3,1
23g019pw,57,9,61,3,1
23g019pw,57,9,61,3,1
23g019pw,56,9,61,3,1
23g019pw,75,9,61,3,1
23g019pw,71,9,61,3,1
23g019pw,65,9,61,3,1
23g019pw,65,9,61,3,1
23g019pw,72,9,61,3,1
23g019pw,62,9,61,3,1
23g019pw,77,9,61,3,1
23g019pw,71,9,61,3,1
23g019pw,65,9,61,3,1
23g019pw,69,9,61,3,1
23g019pw,68,9,61,3,1
23g019pw,62,9,61,3,1
23g019pw,67,9,61,3,1
23g019pw,75,9,61,3,1
23g019pw,64,9,61,3,1
23g019pw,73,9,61,3,1
23g019pw,70,9,61,3,1
23g019pw,62,9,61,3,1
23g019pw,64,9,61,3,1
23g020pw,68,2,61,3,1
23g020pw,64,1,61,3,1
23g020pw,78,1,61,3,1
23g020pw,73,2,61,3,1
23g020pw,70,2,61,3,1
23g020pw,69,2,61,3,1
23g020pw,69,1,61,3,1
23g020pw,74,2,61,3,1
23g020pw,65,2,61,3,1
23g020pw,73,2,61,3,1
23g020pw,71,1,61,3,1
23g020pw,61,2,61,3,1
23g020pw,59,1,61,3,1
23g020pw,76,2,61,3,1
23g020pw,66,2,61,3,1
23g020pw,76,1,61,3,1
23g020pw,57,1,61,3,1
23g020pw,78,1,61,3,1
23g020pw,73,2,61,3,1
23g020pw,67,2,61,3,1
23g020pw,74,1,61,3,1
23g020pw,64,2,61,3,1
23g020pw,63,1,61,3,1
23g020pw,73,2,61,3,1
23g020pw,71,1,61,3,1
23g020pw,71,9,61,3,1
23g020pw,75,9,61,3,1
23g020pw,56,9,61,3,1
23g020pw,75,9,61,3,1
23g020pw,62,9,61,3,1
23g020pw,69,9,61,3,1
23g020pw,82,9,61,3,1
23g020pw,83,9,61,3,1
23g020pw,49,9,61,3,1
23g020pw,75,9,61,3,1
23g020pw,73,9,61,3,1
23g020pw,80,9,61,3,1
23g020pw,71,9,61,3,1
23g020pw,70,9,61,3,1
23g020pw,80,9,61,3,1
23g020pw,70,9,61,3,1
23g020pw,66,9,61,3,1
23g020pw,62,9,61,3,1
23g020pw,65,9,61,3,1
23g020pw,59,9,61,3,1
23g020pw,52,9,61,3,1
23g020pw,73,9,61,3,1
23g020pw,72,9,61,3,1
23g020pw,78,9,61,3,1
23g020pw,63,9,61,3,1
23g021pw,68,2,61,3,1
23g021pw,69,2,61,3,1
23g021pw,73,2,61,3,1
23g021pw,72,2,61,3,1
23g021pw,58,1,61,3,1
23g021pw,63,1,61,3,1
23g021pw,65,1,61,3,1
23g021pw,52,2,61,3,1
23g021pw,61,2,61,3,1
23g021pw,74,2,61,3,1
23g021pw,66,2,61,3,1
23g021pw,59,1,61,3,1
23g021pw,69,2,61,3,1
23g021pw,67,1,61,3,1
23g021pw,64,2,61,3,1
23g021pw,71,1,61,3,1
23g021pw,66,1,61,3,1
23g021pw,66,2,61,3,1
23g021pw,67,2,61,3,1
23g021pw,76,2,61,3,1
23g021pw,66,2,61,3,1
23g021pw,85,2,61,3,1
23g021pw,60,1,61,3,1
23g021pw,65,1,61,3,1
23g021pw,71,2,61,3,1
23g021pw,76,9,61,3,1
23g021pw,73,9,61,3,1
23g021pw,77,9,61,3,1
23g021pw,75,9,61,3,1
23g021pw,69,9,61,3,1
23g021pw,78,9,61,3,1
23g021pw,74,9,61,3,1
23g021pw,61,9,61,3,1
23g021pw,45,9,61,3,1
23g021pw,72,9,61,3,1
23g021pw,69,9,61,3,1
23g021pw,58,9,61,3,1
23g021pw,63,9,61,3,1
23g021pw,51,9,61,3,1
23g021pw,68,9,61,3,1
23g021pw,79,9,61,3,1
23g021pw,72,9,61,3,1
23g021pw,66,9,61,3,1
23g021pw,79,9,61,3,1
23g021pw,67,9,61,3,1
23g021pw,65,9,61,3,1
23g021pw,69,9,61,3,1
23g021pw,78,9,61,3,1
23g021pw,62,9,61,3,1
23g021pw,93,9,61,3,1
23g022pw,64,1,61,3,1
23g022pw,88,2,61,3,1
23g022pw,73,2,61,3,1
23g022pw,71,1,61,3,1
23g022pw,71,2,61,3,1
23g022pw,68,2,61,3,1
23g022pw,57,1,61,3,1
23g022pw,65,2,61,3,1
23g022pw,71,2,61,3,1
23g022pw,64,1,61,3,1
23g022pw,76,2,61,3,1
23g022pw,65,2,61,3,1
23g022pw,66,2,61,3,1
23g022pw,63,2,61,3,1
23g022pw,64,1,61,3,1
23g022pw,74,2,61,3,1
23g022pw,76,2,61,3,1
23g022pw,81,2,61,3,1
23g022pw,69,2,61,3,1
23g022pw,83,2,61,3,1
23g022pw,78,2,61,3,1
23g022pw,75,1,61,3,1
23g022pw,61,1,61,3,1
23g022pw,68,2,61,3,1
23g022pw,53,1,61,3,1
23g022pw,67,9,61,3,1
23g022pw,68,9,61,3,1
23g022pw,78,9,61,3,1
23g022pw,56,9,61,3,1
23g022pw,66,9,61,3,1
23g022pw,64,9,61,3,1
23g022pw,68,9,61,3,1
23g022pw,67,9,61,3,1
23g022pw,67,9,61,3,1
23g022pw,63,9,61,3,1
23g022pw,67,9,61,3,1
23g022pw,65,9,61,3,1
23g022pw,70,9,61,3,1
23g022pw,79,9,61,3,1
23g022pw,72,9,61,3,1
23g022pw,67,9,61,3,1
23g022pw,74,9,61,3,1
23g022pw,71,9,61,3,1
23g022pw,60,9,61,3,1
23g022pw,75,9,61,3,1
23g022pw,73,9,61,3,1
23g022pw,61,9,61,3,1
23g022pw,62,9,61,3,1
23g022pw,75,9,61,3,1
23g022pw,68,9,61,3,1
23g023pw,72,2,61,3,1
23g023pw,73,2,61,3,1
23g023pw,74,2,61,3,1
23g023pw,85,2,61,3,1
23g023pw,71,2,61,3,1
23g023pw,72,2,61,3,1
23g023pw,50,1,61,3,1
23g023pw,70,2,61,3,1
23g023pw,78,2,61,3,1
23g023pw,79,2,61,3,1
23g023pw,68,2,61,3,1
23g023pw,80,2,61,3,1
23g023pw,64,2,61,3,1
23g023pw,75,2,61,3,1
23g023pw,71,1,61,3,1
23g023pw,63,1,61,3,1
23g023pw,69,1,61,3,1
23g023pw,68,2,61,3,1
23g023pw,84,2,61,3,1
23g023pw,88,2,61,3,1
23g023pw,90,2,61,3,1
23g023pw,72,2,61,3,1
23g023pw,86,2,61,3,1
23g023pw,79,2,61,3,1
23g023pw,75,2,61,3,1
23g023pw,78,9,61,3,1
23g023pw,78,9,61,3,1
23g023pw,62,9,61,3,1
23g023pw,68,9,61,3,1
23g023pw,75,9,61,3,1
23g023pw,83,9,61,3,1
23g023pw,77,9,61,3,1
23g023pw,77,9,61,3,1
23g023pw,75,9,61,3,1
23g023pw,69,9,61,3,1
23g023pw,81,9,61,3,1
23g023pw,79,9,61,3,1
23g023pw,68,9,61,3,1
23g023pw,62,9,61,3,1
23g023pw,78,9,61,3,1
23g023pw,76,9,61,3,1
23g023pw,71,9,61,3,1
23g023pw,76,9,61,3,1
23g023pw,80,9,61,3,1
23g023pw,68,9,61,3,1
23g023pw,69,9,61,3,1
23g023pw,77,9,61,3,1
23g023pw,74,9,61,3,1
23g023pw,65,9,61,3,1
23g023pw,65,9,61,3,1
23g024pw,69,2,61,3,1
23g024pw,58,1,61,3,1
23g024pw,81,2,61,3,1
23g024pw,56,1,61,3,1
23g024pw,73,2,61,3,1
23g024pw,52,1,61,3,1
23g024pw,68,2,61,3,1
23g024pw,73,2,61,3,1
23g024pw,77,1,61,3,1
23g024pw,54,1,61,3,1
23g024pw,58,2,61,3,1
23g024pw,72,1,61,3,1
23g024pw,89,2,61,3,1
23g024pw,65,2,61,3,1
23g024pw,71,2,61,3,1
23g024pw,65,2,61,3,1
23g024pw,58,1,61,3,1
23g024pw,60,1,61,3,1
23g024pw,82,2,61,3,1
23g024pw,59,2,61,3,1
23g024pw,48,1,61,3,1
23g024pw,63,1,61,3,1
23g024pw,64,1,61,3,1
23g024pw,73,2,61,3,1
23g024pw,56,2,61,3,1
23g024pw,82,9,61,3,1
23g024pw,70,9,61,3,1
23g024pw,69,9,61,3,1
23g024pw,55,9,61,3,1
23g024pw,63,9,61,3,1
23g024pw,53,9,61,3,1
23g024pw,70,9,61,3,1
23g024pw,73,9,61,3,1
23g024pw,56,9,61,3,1
23g024pw,59,9,61,3,1
23g024pw,65,9,61,3,1
23g024pw,65,9,61,3,1
23g024pw,69,9,61,3,1
23g024pw,65,9,61,3,1
23g024pw,75,9,61,3,1
23g024pw,60,9,61,3,1
23g024pw,72,9,61,3,1
23g024pw,83,9,61,3,1
23g024pw,60,9,61,3,1
23g024pw,55,9,61,3,1
23g024pw,66,9,61,3,1
23g024pw,70,9,61,3,1
23g024pw,62,9,61,3,1
23g024pw,70,9,61,3,1
23g024pw,86,9,61,3,1
23g025pw,66,2,61,3,1
23g025pw,69,2,61,3,1
23g025pw,68,2,61,3,1
23g025pw,57,2,61,3,1
23g025pw,75,2,61,3,1
23g025pw,62,1,61,3,1
23g025pw,68,1,61,3,1
23g025pw,68,1,61,3,1
23g025pw,71,1,61,3,1
23g025pw,61,1,61,3,1
23g025pw,69,2,61,3,1
23g025pw,79,2,61,3,1
23g025pw,78,2,61,3,1
23g025pw,69,1,61,3,1
23g025pw,72,1,61,3,1
23g025pw,67,2,61,3,1
23g025pw,67,1,61,3,1
23g025pw,64,1,61,3,1
23g025pw,65,2,61,3,1
23g025pw,72,2,61,3,1
23g025pw,55,2,61,3,1
23g025pw,74,2,61,3,1
23g025pw,77,2,61,3,1
23g025pw,69,1,61,3,1
23g025pw,53,2,61,3,1
23g025pw,61,9,61,3,1
23g025pw,83,9,61,3,1
23g025pw,71,9,61,3,1
23g025pw,67,9,61,3,1
23g025pw,74,9,61,3,1
23g025pw,70,9,61,3,1
23g025pw,55,9,61,3,1
23g025pw,61,9,61,3,1
23g025pw,74,9,61,3,1
23g025pw,69,9,61,3,1
23g025pw,72,9,61,3,1
23g025pw,70,9,61,3,1
23g025pw,79,9,61,3,1
23g025pw,72,9,61,3,1
23g025pw,62,9,61,3,1
23g025pw,70,9,61,3,1
23g025pw,83,9,61,3,1
23g025pw,62,9,61,3,1
23g025pw,72,9,61,3,1
23g025pw,70,9,61,3,1
23g025pw,57,9,61,3,1
23g025pw,64,9,61,3,1
23g025pw,52,9,61,3,1
23g025pw,64,9,61,3,1
23g025pw,63,9,61,3,1
23g026pw,62,1,61,3,1
23g026pw,69,2,61,3,1
23g026pw,75,2,61,3,1
23g026pw,66,2,61,3,1
23g026pw,68,1,61,3,1
23g026pw,73,2,61,3,1
23g026pw,76,2,61,3,1
23g026pw,66,1,61,3,1
23g026pw,72,2,61,3,1
23g026pw,57,2,61,3,1
23g026pw,82,2,61,3,1
23g026pw,67,2,61,3,1
23g026pw,66,2,61,3,1
23g026pw,59,1,61,3,1
23g026pw,57,2,61,3,1
23g026pw,71,2,61,3,1
23g026pw,56,1,61,3,1
23g026pw,68,2,61,3,1
23g026pw,79,2,61,3,1
23g026pw,71,2,61,3,1
23g026pw,55,2,61,3,1
23g026pw,66,1,61,3,1
23g026pw,49,1,61,3,1
23g026pw,70,1,61,3,1
23g026pw,73,2,61,3,1
23g026pw,67,9,61,3,1
23g026pw,67,9,61,3,1
23g026pw,52,9,61,3,1
23g026pw,65,9,61,3,1
23g026pw,71,9,61,3,1
23g026pw,59,9,61,3,1
23g026pw,46,9,61,3,1
23g026pw,52,9,61,3,1
23g026pw,65,9,61,3,1
23g026pw,57,9,61,3,1
23g026pw,72,9,61,3,1
23g026pw,74,9,61,3,1
23g026pw,76,9,61,3,1
23g026pw,51,9,61,3,1
23g026pw,65,9,61,3,1
23g026pw,70,9,61,3,1
23g026pw,74,9,61,3,1
23g026pw,54,9,61,3,1
23g026pw,59,9,61,3,1
23g026pw,63,9,61,3,1
23g026pw,75,9,61,3,1
23g026pw,67,9,61,3,1
23g026pw,79,9,61,3,1
23g026pw,73,9,61,3,1
23g026pw,70,9,61,3,1
23g027pw,67,1,61,3,1
23g027pw,74,1,61,3,1
23g027pw,73,2,61,3,1
23g027pw,68,2,61,3,1
23g027pw,62,1,61,3,1
23g027pw,76,2,61,3,1
23g027pw,70,1,61,3,1
23g027pw,78,2,61,3,1
23g027pw,65,2,61,3,1
23g027pw,75,1,61,3,1
23g027pw,72,2,61,3,1
23g027pw,52,1,61,3,1
23g027pw,60,1,61,3,1
23g027pw,44,2,61,3,1
23g027pw,68,1,61,3,1
23g027pw,58,2,61,3,1
23g027pw,66,2,61,3,1
23g027pw,71,1,61,3,1
23g027pw,68,2,61,3,1
23g027pw,63,1,61,3,1
23g027pw,72,1,61,3,1
23g027pw,76,2,61,3,1
23g027pw,73,2,61,3,1
23g027pw,64,1,61,3,1
23g027pw,65,1,61,3,1
23g027pw,69,9,61,3,1
23g027pw,65,9,61,3,1
23g027pw,73,9,61,3,1
23g027pw,72,9,61,3,1
23g027pw,60,9,61,3,1
23g027pw,64,9,61,3,1
23g027pw,58,9,61,3,1
23g027pw,73,9,61,3,1
23g027pw,75,9,61,3,1
23g027pw,54,9,61,3,1
23g027pw,68,9,61,3,1
23g027pw,75,9,61,3,1
23g027pw,59,9,61,3,1
23g027pw,59,9,61,3,1
23g027pw,75,9,61,3,1
23g027pw,75,9,61,3,1
23g027pw,69,9,61,3,1
23g027pw,72,9,61,3,1
23g027pw,66,9,61,3,1
23g027pw,81,9,61,3,1
23g027pw,52,9,61,3,1
23g027pw,73,9,61,3,1
23g027pw,70,9,61,3,1
23g027pw,87,9,61,3,1
23g027pw,78,9,61,3,1
23g028pw,81,2,26,3,1
23g028pw,64,2,26,3,1
23g028pw,72,2,26,3,1
23g028pw,65,1,26,3,1
23g028pw,74,1,26,3,1
23g028pw,67,2,26,3,1
23g028pw,65,2,26,3,1
23g028pw,70,2,26,3,1
23g028pw,64,2,26,3,1
23g028pw,78,2,26,3,1
23g028pw,61,1,26,3,1
23g028pw,78,2,26,3,1
23g028pw,70,1,26,3,1
23g028pw,67,2,26,3,1
23g028pw,70,9,26,3,1
23g028pw,68,2,26,3,1
23g028pw,64,1,26,3,1
23g028pw,75,2,26,3,1
23g028pw,70,2,26,3,1
23g028pw,68,1,26,3,1
23g028pw,68,2,26,3,1
23g028pw,58,1,26,3,1
23g028pw,80,2,26,3,1
23g028pw,72,2,26,3,1
23g028pw,66,1,26,3,1
23g028pw,64,9,26,3,1
23g028pw,71,9,26,3,1
23g028pw,74,9,26,3,1
23g028pw,62,9,26,3,1
23g028pw,74,9,26,3,1
23g028pw,74,9,26,3,1
23g028pw,68,9,26,3,1
23g028pw,70,9,26,3,1
23g028pw,60,9,26,3,1
23g028pw,68,9,26,3,1
23g028pw,84,9,26,3,1
23g028pw,67,9,26,3,1
23g028pw,67,9,26,3,1
23g028pw,73,9,26,3,1
23g028pw,74,9,26,3,1
23g028pw,70,9,26,3,1
23g028pw,68,9,26,3,1
23g028pw,72,9,26,3,1
23g028pw,59,9,26,3,1
23g028pw,74,9,26,3,1
23g028pw,69,9,26,3,1
23g028pw,69,9,26,3,1
23g028pw,70,9,26,3,1
23g028pw,82,9,26,3,1
23g028pw,79,9,26,3,1
23g029pw,60,2,61,3,1
23g029pw,70,2,61,3,1
23g029pw,67,1,61,3,1
23g029pw,80,2,61,3,1
23g029pw,56,1,61,3,1
23g029pw,58,2,61,3,1
23g029pw,78,2,61,3,1
23g029pw,53,2,61,3,1
23g029pw,47,2,61,3,1
23g029pw,61,2,61,3,1
23g029pw,78,2,61,3,1
23g029pw,59,1,61,3,1
23g029pw,49,2,61,3,1
23g029pw,73,2,61,3,1
23g029pw,68,1,61,3,1
23g029pw,74,2,61,3,1
23g029pw,67,2,61,3,1
23g029pw,55,2,61,3,1
23g029pw,80,2,61,3,1
23g029pw,76,1,61,3,1
23g029pw,72,2,61,3,1
23g029pw,80,1,61,3,1
23g029pw,62,1,61,3,1
23g029pw,61,1,61,3,1
23g029pw,67,2,61,3,1
23g029pw,57,9,61,3,1
23g029pw,61,9,61,3,1
23g029pw,53,9,61,3,1
23g029pw,47,9,61,3,1
23g029pw,61,9,61,3,1
23g029pw,52,9,61,3,1
23g029pw,56,9,61,3,1
23g029pw,54,9,61,3,1
23g029pw,69,9,61,3,1
23g029pw,73,9,61,3,1
23g029pw,55,9,61,3,1
23g029pw,60,9,61,3,1
23g029pw,56,9,61,3,1
23g029pw,65,9,61,3,1
23g029pw,67,9,61,3,1
23g029pw,57,9,61,3,1
23g029pw,72,9,61,3,1
23g029pw,55,9,61,3,1
23g029pw,67,9,61,3,1
23g029pw,63,9,61,3,1
23g029pw,55,9,61,3,1
23g029pw,64,9,61,3,1
23g029pw,61,9,61,3,1
23g029pw,74,9,61,3,1
23g029pw,61,9,61,3,1
23g030pw,73,1,61,3,1
23g030pw,70,2,61,3,1
23g030pw,60,1,61,3,1
23g030pw,65,1,61,3,1
23g030pw,64,2,61,3,1
23g030pw,65,2,61,3,1
23g030pw,53,1,61,3,1
23g030pw,60,2,61,3,1
23g030pw,57,2,61,3,1
23g030pw,75,2,61,3,1
23g030pw,82,2,61,3,1
23g030pw,55,2,61,3,1
23g030pw,80,2,61,3,1
23g030pw,73,2,61,3,1
23g030pw,78,2,61,3,1
23g030pw,47,2,61,3,1
23g030pw,77,2,61,3,1
23g030pw,54,2,61,3,1
23g030pw,69,2,61,3,1
23g030pw,64,1,61,3,1
23g030pw,62,1,61,3,1
23g030pw,64,1,61,3,1
23g030pw,67,1,61,3,1
23g030pw,67,2,61,3,1
23g030pw,76,2,61,3,1
23g030pw,78,9,61,3,1
23g030pw,71,9,61,3,1
23g030pw,66,9,61,3,1
23g030pw,65,9,61,3,1
23g030pw,57,9,61,3,1
23g030pw,70,9,61,3,1
23g030pw,55,9,61,3,1
23g030pw,72,9,61,3,1
23g030pw,56,9,61,3,1
23g030pw,66,9,61,3,1
23g030pw,59,9,61,3,1
23g030pw,53,9,61,3,1
23g030pw,47,9,61,3,1
23g030pw,66,9,61,3,1
23g030pw,78,9,61,3,1
23g030pw,53,9,61,3,1
23g030pw,72,9,61,3,1
23g030pw,63,9,61,3,1
23g030pw,50,9,61,3,1
23g030pw,78,9,61,3,1
23g030pw,74,9,61,3,1
23g030pw,55,9,61,3,1
23g030pw,64,9,61,3,1
23g030pw,60,9,61,3,1
23g030pw,48,9,61,3,1
23g031pw,73,2,61,3,1
23g031pw,68,2,61,3,1
23g031pw,63,2,61,3,1
23g031pw,66,1,61,3,1
23g031pw,50,1,61,3,1
23g031pw,79,2,61,3,1
23g031pw,62,1,61,3,1
23g031pw,66,2,61,3,1
23g031pw,80,2,61,3,1
23g031pw,72,2,61,3,1
23g031pw,68,1,61,3,1
23g031pw,76,1,61,3,1
23g031pw,68,1,61,3,1
23g031pw,67,2,61,3,1
23g031pw,73,2,61,3,1
23g031pw,78,2,61,3,1
23g031pw,60,1,61,3,1
23g031pw,66,1,61,3,1
23g031pw,72,2,61,3,1
23g031pw,68,1,61,3,1
23g031pw,64,2,61,3,1
23g031pw,68,2,61,3,1
23g031pw,62,1,61,3,1
23g031pw,78,2,61,3,1
23g031pw,68,2,61,3,1
23g031pw,71,9,61,3,1
23g031pw,77,9,61,3,1
23g031pw,58,9,61,3,1
23g031pw,62,9,61,3,1
23g031pw,70,9,61,3,1
23g031pw,76,9,61,3,1
23g031pw,73,9,61,3,1
23g031pw,57,9,61,3,1
23g031pw,70,9,61,3,1
23g031pw,65,9,61,3,1
23g031pw,64,9,61,3,1
23g031pw,78,9,61,3,1
23g031pw,67,9,61,3,1
23g031pw,71,9,61,3,1
23g031pw,66,9,61,3,1
23g031pw,68,9,61,3,1
23g031pw,86,9,61,3,1
23g031pw,86,9,61,3,1
23g031pw,71,9,61,3,1
23g031pw,69,9,61,3,1
23g031pw,61,9,61,3,1
23g031pw,73,9,61,3,1
23g031pw,77,9,61,3,1
23g031pw,74,9,61,3,1
23g031pw,71,9,61,3,1
23g032pw,70,2,61,3,1
23g032pw,69,1,61,3,1
23g032pw,56,1,61,3,1
23g032pw,68,2,61,3,1
23g032pw,65,1,61,3,1
23g032pw,64,1,61,3,1
23g032pw,62,2,61,3,1
23g032pw,73,2,61,3,1
23g032pw,47,1,61,3,1
23g032pw,66,1,61,3,1
23g032pw,63,1,61,3,1
23g032pw,58,1,61,3,1
23g032pw,69,1,61,3,1
23g032pw,76,2,61,3,1
23g032pw,50,2,61,3,1
23g032pw,63,1,61,3,1
23g032pw,62,1,61,3,1
23g032pw,62,1,61,3,1
23g032pw,82,2,61,3,1
23g032pw,64,2,61,3,1
23g032pw,64,2,61,3,1
23g032pw,63,2,61,3,1
23g032pw,79,2,61,3,1
23g032pw,64,1,61,3,1
23g032pw,73,2,61,3,1
23g032pw,77,9,61,3,1
23g032pw,52,9,61,3,1
23g032pw,68,9,61,3,1
23g032pw,69,9,61,3,1
23g032pw,59,9,61,3,1
23g032pw,66,9,61,3,1
23g032pw,61,9,61,3,1
23g032pw,54,9,61,3,1
23g032pw,55,9,61,3,1
23g032pw,64,9,61,3,1
23g032pw,68,9,61,3,1
23g032pw,67,9,61,3,1
23g032pw,66,9,61,3,1
23g032pw,53,9,61,3,1
23g032pw,65,9,61,3,1
23g032pw,67,9,61,3,1
23g032pw,66,9,61,3,1
23g032pw,73,9,61,3,1
23g032pw,67,9,61,3,1
23g032pw,64,9,61,3,1
23g032pw,67,9,61,3,1
23g032pw,63,9,61,3,1
23g032pw,66,9,61,3,1
23g032pw,51,9,61,3,1
23g032pw,54,9,61,3,1
23g033pw,72,2,61,3,1
23g033pw,70,1,61,3,1
23g033pw,56,2,61,3,1
23g033pw,75,2,61,3,1
23g033pw,69,1,61,3,1
23g033pw,83,2,61,3,1
23g033pw,64,1,61,3,1
23g033pw,79,2,61,3,1
23g033pw,63,1,61,3,1
23g033pw,44,1,61,3,1
23g033pw,62,1,61,3,1
23g033pw,64,1,61,3,1
23g033pw,69,1,61,3,1
23g033pw,78,2,61,3,1
23g033pw,74,1,61,3,1
23g033pw,62,1,61,3,1
23g033pw,72,2,61,3,1
23g033pw,72,2,61,3,1
23g033pw,74,2,61,3,1
23g033pw,62,1,61,3,1
23g033pw,73,2,61,3,1
23g033pw,62,1,61,3,1
23g033pw,66,2,61,3,1
23g033pw,63,1,61,3,1
23g033pw,74,1,61,3,1
23g033pw,71,9,61,3,1
23g033pw,70,9,61,3,1
23g033pw,79,9,61,3,1
23g033pw,68,9,61,3,1
23g033pw,71,9,61,3,1
23g033pw,72,9,61,3,1
23g033pw,73,9,61,3,1
23g033pw,67,9,61,3,1
23g033pw,62,9,61,3,1
23g033pw,67,9,61,3,1
23g033pw,70,9,61,3,1
23g033pw,50,9,61,3,1
23g033pw,63,9,61,3,1
23g033pw,64,9,61,3,1
23g033pw,82,9,61,3,1
23g033pw,63,9,61,3,1
23g033pw,78,9,61,3,1
23g033pw,58,9,61,3,1
23g033pw,69,9,61,3,1
23g033pw,77,9,61,3,1
23g033pw,66,9,61,3,1
23g033pw,69,9,61,3,1
23g033pw,76,9,61,3,1
23g033pw,73,9,61,3,1
23g033pw,72,9,61,3,1
23g034pw,71,2,61,3,1
23g034pw,67,2,61,3,1
23g034pw,77,2,61,3,1
23g034pw,62,2,61,3,1
23g034pw,71,2,61,3,1
23g034pw,64,1,61,3,1
23g034pw,69,2,61,3,1
23g034pw,68,2,61,3,1
23g034pw,71,1,61,3,1
23g034pw,75,2,61,3,1
23g034pw,57,1,61,3,1
23g034pw,85,2,61,3,1
23g034pw,61,1,61,3,1
23g034pw,78,1,61,3,1
23g034pw,59,2,61,3,1
23g034pw,71,2,61,3,1
23g034pw,64,2,61,3,1
23g034pw,57,2,61,3,1
23g034pw,65,1,61,3,1
23g034pw,65,1,61,3,1
23g034pw,66,2,61,3,1
23g034pw,88,2,61,3,1
23g034pw,69,2,61,3,1
23g034pw,64,2,61,3,1
23g034pw,75,2,61,3,1
23g034pw,77,9,61,3,1
23g034pw,67,9,61,3,1
23g034pw,87,9,61,3,1
23g034pw,66,9,61,3,1
23g034pw,55,9,61,3,1
23g034pw,61,9,61,3,1
23g034pw,66,9,61,3,1
23g034pw,68,9,61,3,1
23g034pw,68,9,61,3,1
23g034pw,86,9,61,3,1
23g034pw,65,9,61,3,1
23g034pw,61,9,61,3,1
23g034pw,74,9,61,3,1
23g034pw,76,9,61,3,1
23g034pw,71,9,61,3,1
23g034pw,72,9,61,3,1
23g034pw,50,9,61,3,1
23g034pw,70,9,61,3,1
23g034pw,63,9,61,3,1
23g034pw,51,9,61,3,1
23g034pw,54,9,61,3,1
23g034pw,70,9,61,3,1
23g034pw,71,9,61,3,1
23g034pw,57,9,61,3,1
23g034pw,65,9,61,3,1
23g035pw,67,1,61,3,1
23g035pw,61,2,61,3,1
23g035pw,68,1,61,3,1
23g035pw,70,2,61,3,1
23g035pw,67,2,61,3,1
23g035pw,68,2,61,3,1
23g035pw,75,2,61,3,1
23g035pw,64,1,61,3,1
23g035pw,71,1,61,3,1
23g035pw,66,2,61,3,1
23g035pw,76,2,61,3,1
23g035pw,69,2,61,3,1
23g035pw,79,2,61,3,1
23g035pw,63,1,61,3,1
23g035pw,64,1,61,3,1
23g035pw,62,2,61,3,1
23g035pw,77,2,61,3,1
23g035pw,75,2,61,3,1
23g035pw,46,2,61,3,1
23g035pw,68,1,61,3,1
23g035pw,76,2,61,3,1
23g035pw,64,1,61,3,1
23g035pw,50,1,61,3,1
23g035pw,73,2,61,3,1
23g035pw,68,2,61,3,1
23g035pw,81,9,61,3,1
23g035pw,70,9,61,3,1
23g035pw,69,9,61,3,1
23g035pw,65,9,61,3,1
23g035pw,78,9,61,3,1
23g035pw,77,9,61,3,1
23g035pw,60,9,61,3,1
23g035pw,68,9,61,3,1
23g035pw,73,9,61,3,1
23g035pw,65,9,61,3,1
23g035pw,78,9,61,3,1
23g035pw,65,9,61,3,1
23g035pw,65,9,61,3,1
23g035pw,63,9,61,3,1
23g035pw,64,9,61,3,1
23g035pw,53,9,61,3,1
23g035pw,73,9,61,3,1
23g035pw,73,9,61,3,1
